AAPL,MSFT,UNH,KO,DIS,GS,TrendRatio,ExpectedReturn,Risk,Step,currentBest,Info
33,0,5,25,24,13,0.888967792693179159613237061421,48352.259441256384889129549264907837,54391.463716329279122874140739440918,4,406,acc letf
26,6,4,25,25,14,0.884072793499660392058103752788,49535.332413168194761965423822402954,56030.830014663515612483024597167969,1,406,Resultant Force9 12
25,7,4,25,25,14,0.880673401538493272333596451062,49469.221431591642613057047128677368,56172.039878996387415099889039993286,1,406,look right
27,5,4,25,25,14,0.886813251687628145703001791844,49601.273769253995851613581180572510,55932.039439940155716612935066223145,1,406,look letf
31,1,4,25,25,14,0.890869302075465330226222704368,49864.685258230099861975759267807007,55973.064895220821199472993612289429,2,406,dec letf
32,0,4,25,25,14,0.890157424096157390280836807506,49931.319800664437934756278991699219,56092.684787034602777566760778427124,1,406,dec letf
30,2,4,25,25,14,0.890898792352416535322845447809,49799.267463002106524072587490081787,55897.783104528898547869175672531128,1,406,acc right
29,2,5,25,25,14,0.887161325426840674523987217981,49975.728305647819070145487785339355,56332.176429808809189125895500183105,1,406,look right
33,2,1,25,25,14,0.883750173459231902484134479892,49269.361374207168410066515207290649,55750.327246164895768743008375167847,2,406,acc letf
32,2,2,25,25,14,0.889231988716460475252745254693,49445.822216852917335927486419677734,55605.087136174945044331252574920654,1,406,dec letf
30,2,3,26,25,14,0.891008768769578685109422622190,49240.565675022655341308563947677612,55263.839595002486021257936954498291,1,406,look right
34,2,3,22,25,14,0.890826013674059891123135912494,50768.578018725456786341965198516846,56990.452949773120053578168153762817,2,406,acc letf
33,2,3,23,25,14,0.891507550000988691074610414944,50386.764950166070775594562292098999,56518.607105582217627670615911483765,1,406,dec letf
31,2,3,24,26,14,0.888443557703772257561070091469,50974.932524916926922742277383804321,57375.544099463382735848426818847656,1,406,look right
35,2,3,24,22,14,0.886582907012896215270814082032,47093.929565086029469966888427734375,53118.472274360014125704765319824219,2,406,acc letf
27,7,6,24,24,12,0.885196763868093872140718758601,47660.251413470250554382801055908203,53841.420753965008771046996116638184,1,406,Resultant Force10 11
26,8,6,24,24,12,0.881945596299381850968757134979,47594.310057384471292607486248016357,53965.131474196161434520035982131958,1,406,look right
28,6,6,24,24,12,0.887709189192318670613701669936,47726.885955904581351205706596374512,53764.100379910276387818157672882080,1,406,look letf
30,4,6,24,24,12,0.890509940707166602891220463789,47858.245107218383054714649915695190,53742.516416171019955072551965713501,2,406,acc letf
34,0,6,24,24,12,0.887158196479814753487858070002,48122.349782543053152039647102355957,54243.256697046104818582534790039062,4,406,acc letf
32,2,6,24,24,12,0.890305696032257953831390295818,47990.297444880707189440727233886719,53903.167932940981700085103511810303,2,406,dec letf
30,3,7,24,24,12,0.886590335167223964063509811240,48101.340492298397293779999017715454,54254.302787121829169336706399917603,1,406,look right
34,3,3,24,24,12,0.883525353323454609721920860466,47392.111706433126528281718492507935,53639.786937821001629345118999481201,2,406,acc letf
33,3,5,23,24,12,0.892210671439038205399185699207,48127.797897916076180990785360336304,53942.190380093976273201406002044678,1,406,look letf
35,3,5,21,24,12,0.891785797329151419532422551129,48891.851911809157172683626413345337,54824.658632417696935590356588363647,2,406,acc letf
33,3,5,22,25,12,0.891834176478446316593817755347,49480.543047417661000508815050125122,55481.774922328848333563655614852905,1,406,look right
35,3,5,22,23,12,0.889868587162922719535629312304,47539.202446390765544492751359939575,53422.722334715916076675057411193848,1,406,look letf
33,3,5,22,24,13,0.889614203399849867714976880961,49300.560706735101121012121438980103,55417.910953222781245131045579910278,1,406,look right
35,3,5,22,24,11,0.887305117321467329283279923402,47724.498284506145864725112915039062,53785.893209512214525602757930755615,1,406,look letf
34,2,6,22,24,12,0.890535057376312888521852073609,48754.351458773824560921639204025269,54747.256781123804103117436170578003,1,406,look right
34,6,2,22,24,12,0.888182568538581129757858434459,47781.711183932333369739353656768799,53797.172874663076072465628385543823,2,406,acc letf
34,5,3,22,24,12,0.891077714933625197879507595644,48024.113382663876109290868043899536,53894.416365514320204965770244598389,1,406,dec letf
34,7,4,19,24,12,0.887512441858899769897561782273,49214.721162790709058754146099090576,55452.429556604525714647024869918823,2,406,acc letf
34,6,4,20,24,12,0.890923203497037019538140611985,48899.114759891315770801156759262085,54885.892036432902386877685785293579,1,406,dec letf
34,4,4,21,25,12,0.890905453435463567934959883132,49619.165046813723165541887283325195,55695.208571768038382288068532943726,1,406,look right
34,6,4,21,23,12,0.890367042703916089507742981368,47546.465294472989626228809356689453,53400.971749899057613220065832138062,1,406,look letf
34,6,4,21,24,11,0.890281351189882719232571162138,47731.761132588384498376399278640747,53614.243484707076277118176221847534,1,406,look letf
34,5,5,20,24,12,0.889473188762365474246962548932,49141.516958622807578649371862411499,55247.890076371499162632972002029419,1,406,look letf
34,5,3,21,25,12,0.889135695510654855411303287838,49376.762848082194977905601263046265,55533.438931077638699207454919815063,1,406,look right
34,5,5,21,23,12,0.888315057955776032905248484894,47788.867493204503261949867010116577,53797.205242898889991920441389083862,1,406,look letf
34,5,5,21,24,11,0.891340398202717487663448991952,47974.163331319876306224614381790161,53822.494108933133247774094343185425,1,406,look letf
34,5,4,20,25,12,0.890387387720584455585992600390,49935.464636061587953008711338043213,56082.852615306823281571269035339355,1,406,look right
34,5,4,21,23,13,0.887042735066116971864857987384,48402.832829960709204897284507751465,54566.517391468107234686613082885742,1,406,look right
34,5,4,21,25,11,0.887025319331939066103132063290,48768.111008758707612287253141403198,54979.390042088416521437466144561768,1,406,look letf
25,8,5,24,25,13,0.880217937847904363657391968445,49176.869181516114622354507446289062,55868.969566504725662525743246078491,1,406,look right
33,0,5,24,25,13,0.889874199225639039845248134952,49704.908906674681929871439933776855,55856.107469940659939311444759368896,4,406,acc letf
27,6,4,25,24,14,0.882714393410171327403190844052,48564.923893083629081957042217254639,55017.709301718547067139297723770142,1,406,Resultant Force9 13
26,7,4,25,24,14,0.878951735230931618936267568643,48498.289350649341940879821777343750,55177.420336859715462196618318557739,1,406,look right
28,5,4,25,24,14,0.885798134696872074833606802713,48630.865249169408343732357025146484,54900.618260853887477423995733261108,1,406,look letf
32,1,4,25,24,14,0.890986523169451372083926798950,48894.276738145563285797834396362305,54876.561504226767283398658037185669,2,406,dec letf
33,0,4,25,24,14,0.890485280191776418234894663328,48960.911280579886806663125753402710,54982.280302303908683825284242630005,1,406,dec letf
31,1,5,25,24,14,0.887416646065102843188299175381,49070.737580791290383785963058471680,55296.165333810240554157644510269165,1,406,look right
35,1,1,25,24,14,0.882635902486507473163612758071,48364.370649350610619876533746719360,54795.381100067970692180097103118896,2,406,acc letf
34,1,2,25,24,14,0.888627255841602292640857285733,48540.831491996381373610347509384155,54624.513453646279231179505586624146,1,406,dec letf
32,1,3,26,24,14,0.890242275871164223666198722640,48335.574950166126654949039220809937,54294.854625799918721895664930343628,1,406,look right
34,1,3,24,24,14,0.892111965652975125173895776243,49099.533279975861660204827785491943,55037.411412857582035940140485763550,1,406,look letf
40,1,3,18,24,14,0.887306181767022583706250316027,51392.027514346089446917176246643066,57919.158651641111646313220262527466,4,406,acc letf
38,1,3,20,24,14,0.890475090286484416424173105042,50628.069184536390821449458599090576,56855.121200805609987583011388778687,2,406,dec letf
37,1,3,21,24,14,0.891504762680429774235335571575,50245.828239202623080927878618240356,56360.695245341972622554749250411987,1,406,dec letf
35,1,3,23,24,14,0.892344739156540001090434088837,49481.774225309593020938336849212646,55451.410261106757388915866613388062,1,406,acc right
34,1,3,23,25,14,0.890960007134041331866569635167,50452.182745394115045201033353805542,56626.764772174319659825414419174194,1,406,look right
34,1,3,23,24,15,0.889087769860327670201627370261,50272.200404711584269534796476364136,56543.574334184304461814463138580322,1,406,look right
35,0,4,23,24,14,0.891134107328973468220567610842,49724.869610389599984046071767807007,55799.535896377754397690296173095703,1,406,look right
35,2,2,23,24,14,0.892120993505636783460488459241,49239.372026578079385217279195785522,55193.603093106634332798421382904053,1,406,look letf
35,0,3,24,24,14,0.890737562120251458175346215285,49166.167822410068765748292207717896,55197.142136207039584405720233917236,1,406,look right
35,0,3,23,25,14,0.889751313327279080844789405091,50518.817287828431290108710527420044,56778.581308197506587021052837371826,1,406,look right
35,2,3,23,23,14,0.891261973108656402331462231814,48445.424349139182595536112785339355,54355.987140531862678471952676773071,1,406,look letf
35,0,3,23,24,15,0.890062439342326428004525951110,50338.834947145871410612016916275024,56556.520893457316560670733451843262,1,406,look right
35,1,2,24,24,14,0.889845311496142543639109590003,48923.072437330098182428628206253052,54979.300115739475586451590061187744,1,406,look right
35,1,4,22,24,14,0.890328569983619089178716876631,50040.571697372346534393727779388428,56204.611852782654750626534223556519,1,406,look letf
35,1,2,23,25,14,0.888421087910696960499024044111,50275.721902748387947212904691696167,56589.969088849502441007643938064575,1,406,look right
35,1,4,23,23,14,0.888854231472185007945085999381,48687.826547870696231257170438766479,54775.940558026457438245415687561035,1,406,look letf
35,1,2,23,24,15,0.891583290210443246692761931627,50095.739562065813515800982713699341,56187.391702060223906300961971282959,1,406,look right
35,1,3,22,25,14,0.890599180179656002565025119111,50834.519374811199668329209089279175,57079.009846558146819006651639938354,1,406,look right
35,1,3,24,23,14,0.890706293051715780606514272222,48129.124759891201392747461795806885,54034.786927340988768264651298522949,1,406,look letf
35,1,3,22,24,15,0.888071910578561052318491420010,50654.537034128588857129216194152832,57038.778538922793813981115818023682,1,406,look right
35,1,3,24,24,13,0.887161636421017973930247535463,48314.420598006567161064594984054565,54459.546732561953831464052200317383,1,406,look letf
35,1,3,23,23,15,0.887328892533737589864983874577,49301.791884626967657823115587234497,55562.026999760339094791561365127563,1,406,look right
35,1,3,23,25,13,0.886653114121329521957193264825,49667.070063424936961382627487182617,56016.348752854544727597385644912720,1,406,look letf
27,6,4,24,25,14,0.882644013642011837639245186438,49917.573358501933398656547069549561,56554.593456686387071385979652404785,1,406,Resultant Force9 14
26,7,4,24,25,14,0.878997163879134402186821262148,49850.938816067646257579326629638672,56713.423961538908770307898521423340,1,406,look right
28,5,4,24,25,14,0.885646422162869928484951742576,49983.514714587712660431861877441406,56437.324719859556353185325860977173,1,406,look letf
32,1,4,24,25,14,0.890895452174226942787527150358,50246.926203563838498666882514953613,56400.474467499421734828501939773560,2,406,dec letf
33,0,4,24,25,14,0.890507365232664827026098919305,50313.560745998125639744102954864502,56499.881652132760791573673486709595,1,406,dec letf
31,2,4,24,25,14,0.890606443895376798103313831234,50180.984847478073788806796073913574,56344.735872327735705766826868057251,1,406,acc right
31,1,5,24,25,14,0.887904259005600882126429951313,50423.387046209565596655011177062988,56789.216331365176301915198564529419,1,406,look right
35,1,1,24,25,14,0.881807008819128212984139736363,49717.020114768893108703196048736572,56380.840271781729825306683778762817,2,406,acc letf
34,1,2,24,25,14,0.887863704590554969620086467330,49893.480957414656586479395627975464,56194.977561813284410163760185241699,1,406,dec letf
33,1,3,23,26,14,0.887331664125817431987286454387,51423.114826336408441420644521713257,57952.529933660713140852749347686768,1,406,look right
37,1,3,23,22,14,0.887150436751531268342318981013,47541.588305647805100306868553161621,53589.094178581821324769407510757446,2,406,acc letf
27,7,5,24,24,13,0.882029621748891101695733141241,48271.878456659593211952596902847290,54728.182893615252396557480096817017,1,406,Resultant Force10 13
26,8,5,24,24,13,0.878030568022536317407400474622,48205.937100573835778050124645233154,54902.344925349498225841671228408813,1,406,look right
28,6,5,24,24,13,0.885328193611376823568548388721,48338.512999093938560690730810165405,54599.540992718670167960226535797119,1,406,look letf
34,0,5,24,24,13,0.889999095053802369292839102854,48733.976825732410361524671316146851,54757.333009182817477267235517501831,4,406,acc letf
33,1,5,24,24,13,0.891035260905569725942143577413,48667.865844155807280912995338439941,54619.461181248960201628506183624268,1,406,acc right
31,2,6,24,24,13,0.887227442234557295286379030586,48780.723624282662058249115943908691,54981.080726520682219415903091430664,1,406,look right
35,2,2,24,24,13,0.884356678126827167041312804940,48072.018399275082629173994064331055,54358.178762326242576818913221359253,2,406,acc letf
27,7,5,23,25,13,0.882084580476260482484462954744,49624.527922077933908440172672271729,56258.242146444004902150481939315796,1,406,Resultant Force10 14
26,8,5,23,25,13,0.878214878896111605932617294457,49558.586565992140094749629497528076,56431.048661217995686456561088562012,1,406,look right
28,6,5,23,25,13,0.885292992916729915009454998653,49691.162464512221049517393112182617,56129.623595909491996280848979949951,1,406,look letf
34,0,5,23,25,13,0.890225455638784524126094765961,50086.626291150700126308947801589966,56262.855632690101629123091697692871,4,406,acc letf
33,1,5,23,25,13,0.891121329328850797502070690825,50020.515309574133425485342741012573,56132.104196459025843068957328796387,1,406,acc right
32,2,5,23,25,13,0.891337325173836125813409125840,49954.573953488368715625256299972534,56044.521577446343144401907920837402,1,406,dec right
31,2,6,23,25,13,0.887828323524676887856799112342,50133.373089700966374948620796203613,56467.418037162366090342402458190918,1,406,look right
35,2,2,23,25,13,0.883512434162412430005417718348,49424.667864693416049703955650329590,55941.111809647583868354558944702148,2,406,acc letf
34,2,3,23,25,13,0.889199637777577822639329951926,49601.128707339186803437769412994385,55781.768907722260337322950363159180,1,406,dec letf
27,7,5,25,23,13,0.878354762445682779592459610285,46919.228991241317999083548784255981,53417.173785908387799281626939773560,1,406,Resultant Force11 13
26,8,5,25,23,13,0.874258150193667482596993068000,46853.287635155502357520163059234619,53592.051300610080943442881107330322,1,406,look right
28,6,5,25,23,13,0.881717272119853179290771549859,46985.863533675634243991225957870483,53289.036088303793803788721561431885,1,406,look letf
34,0,5,25,23,13,0.886095482396945799408172206313,47381.327360314091492909938097000122,53472.033546705963090062141418457031,4,406,acc letf
32,2,5,25,23,13,0.887678702176237899301725065015,47249.275022651730978395789861679077,53227.902062779190600849688053131104,2,406,dec letf
33,1,5,25,23,13,0.887261724963003151067653107020,47315.216378737517516128718852996826,53327.237102119397604838013648986816,1,406,dec letf
31,3,5,25,23,13,0.887332242738379517454916367569,47183.333666565980820450931787490845,53174.370764387385861482471227645874,1,406,acc right
31,2,6,25,23,13,0.882957080104335934045423073258,47428.074158864372293464839458465576,53715.039187703172501642256975173950,1,406,look right
35,2,2,25,23,13,0.881615000079411292865927407547,46719.368933856785588432103395462036,52992.937880649202270433306694030762,2,406,acc letf
34,2,3,25,23,13,0.887055488012684079102143641649,46895.829776502541790250688791275024,52866.850394630528171546757221221924,1,406,dec letf
34,2,4,24,23,13,0.890174207598889100090389092657,47454.531564481978421099483966827393,53309.263691747968550771474838256836,1,406,look letf
36,2,4,22,23,13,0.890890638281158664391057300236,48219.109139232801680918782949447632,54124.610886319809651467949151992798,2,406,acc letf
40,2,4,18,23,13,0.887005371396695885266581171891,49747.025798852278967387974262237549,56084.244135432512848637998104095459,4,406,acc letf
38,2,4,20,23,13,0.889772817132384097327246763598,48983.067469042573065962642431259155,55051.206921456971031147986650466919,2,406,dec letf
37,2,4,21,23,13,0.890550406355798740420937065210,48600.826523708812601398676633834839,54573.919877918153360951691865921021,1,406,dec letf
37,2,4,22,22,13,0.886354709359639336696545797167,47249.331739655652199871838092803955,53307.475258738864795304834842681885,1,406,look letf
33,2,4,22,26,13,0.888232251422655605388456478977,51130.858260344233713112771511077881,57564.739603239395364653319120407104,2,406,acc right
36,2,4,22,24,12,0.888595509693289042907338171062,48399.091479915456147864460945129395,54466.954820220809779129922389984131,1,406,look letf
35,1,5,22,24,13,0.891014133949322717498375823197,49431.919858048910100478678941726685,55478.266813734291645232588052749634,1,406,look right
35,5,1,22,24,13,0.888218221032654686730722914945,48461.617876774347678292542695999146,54560.486071128114417660981416702271,2,406,acc letf
35,2,3,22,25,13,0.889422726177967248872846539598,49983.465336756191391032189130783081,56197.648053749922837596386671066284,1,406,look right
35,4,3,22,24,12,0.889006576041606488836066546355,48090.054738749633543193340301513672,54094.149621339769510086625814437866,1,406,look letf
35,3,2,23,24,13,0.888714974263876023030661599478,48388.317988523063831962645053863525,54447.510607777461700607091188430786,1,406,look right
35,3,4,21,24,13,0.891796912086046056344912358327,49505.817248565399495419114828109741,55512.434028016432421281933784484863,1,406,look letf
35,3,2,22,25,13,0.886935889054864201597183637205,49741.063138024677755311131477355957,56081.914997294450586196035146713257,1,406,look right
35,3,4,22,23,13,0.890786493811590140978751151124,48153.167783146993315313011407852173,54056.912759312501293607056140899658,1,406,look letf
35,3,2,22,24,14,0.892550854032351570488401648618,49555.767299909355642739683389663696,55521.505666626304446253925561904907,1,406,look right
35,3,4,22,24,12,0.890864583153282540983752824104,48333.150123829676886089146137237549,54254.205451462483324576169252395630,1,406,look letf
35,3,3,21,25,13,0.890408996916205230931495862023,50299.764926004223525524139404296875,56490.629699620883911848068237304688,1,406,look right
35,3,3,23,23,13,0.891358457279390559158116502658,47594.370311084247077815234661102295,53395.320280408916005399078130722046,1,406,look letf
35,3,3,21,24,14,0.890190919710590944369243970868,50114.469087888857757207006216049194,56296.315743348088290076702833175659,1,406,look right
35,3,3,23,24,12,0.885129263201521632176138609793,47774.352651766836061142385005950928,53974.435868232976645231246948242188,1,406,look letf
35,3,3,22,23,14,0.889956103251564045741872632789,48761.819622470502508804202079772949,54791.263798644897178746759891510010,1,406,look right
35,3,3,22,25,12,0.884324855789157093788332986151,49127.097801268486364278942346572876,55553.225129500926414038985967636108,1,406,look letf
25,8,4,25,24,14,0.874515941344339631235982324142,48432.871555421312223188579082489014,55382.491348263400141149759292602539,1,406,look right
25,8,4,24,25,14,0.874715589058574938263745934819,49785.521020839623815845698118209839,56916.238424905626743566244840621948,1,406,look right
27,7,4,24,24,14,0.877432789990684303127466137084,48880.530295983080577570945024490356,55708.574894382560160011053085327148,1,406,Resultant Force13 14
26,8,4,24,24,14,0.872765569436672161707235773065,48814.588939897243108134716749191284,55930.928819069580640643835067749023,1,406,look right
28,6,4,24,24,14,0.881442594542810486935024982813,48947.164838417382270563393831253052,55530.746008258720394223928451538086,1,406,look letf
34,0,4,24,24,14,0.891035425275582437798504997772,49342.628665055854071397334337234497,55376.730560173855337779968976974487,4,406,acc letf
32,1,5,24,24,14,0.887216510428055160630833597679,49452.978526125050848349928855895996,55739.470518042413459625095129013062,1,406,look right
36,1,1,24,24,14,0.884407493683984635701733623137,48746.611594684327428694814443588257,55117.818361795114469714462757110596,2,406,acc letf
